عالم,234
سخن,179
الله,167
تعالی,158
فرمود,141
ازین,125
نباشد,123
آدمی,118
ترا,117
فی,108
همچنانک,108
نظر,103
کار,96
عقل,95
ازو,95
آب,94
دست,92
آنست,90
چنانک,82
علی,79
پادشاه,79
آنک,77
معنی,76
دل,76
خلق,75
عظیم,74
ظاهر,74
میشود,73
فصل,73
میآید,70
خدا,69
جمله,69
میباید,69
میگویند,65
میگوید,64
آنچ,64
علم,63
دنیا,60
حاصل,56
بوی,54
نماز,54
نماند,53
آفتاب,52
درو,52
فهم,52
خیال,52
احوال,51
بآن,51
شیخ,51
مصطفی,49
خانه,47
نفس,47
معلوم,46
مشغول,46
شب,45
قوت,45
اهل,45
مقصود,45
سلم,44
عشق,44
ایمان,44
بلک,43
صلی,43
جواب,43
نشود,42
کان,42
خبر,42
چشم,41
یاد,41
هذا,41
ازان,40
باین,40
نور,40
حقست,40
حقیقت,38
حکم,38
خدمت,38
لطف,38
نیک,38
دین,37
جان,36
نان,36
میبینی,36
حاجت,35
تن,35
اصل,35
برو,35
اندرون,35
هرچ,34
طلب,34
گوش,33
الدین,33
محبت,33
سؤال,33
قال,32
بواسطهٔ,32
میکرد,32
حالت,32
ساعت,32
زبان,32
زمین,32
بدست,32
السلام,31
خوف,31
نمیبینی,31
مثال,31
انبیا,31
عاشق,31
فرع,30
نمیآید,30
عمر,30
فرو,30
پر,30
طالب,30
شیر,30
آنکس,29
پنهان,29
عین,29
مقام,29
جنس,29
ذوق,29
اولیا,29
امیر,28
اینست,28
دور,28
بکلی,28
وقت,28
فراموش,28
عن,28
زن,28
قرآن,28
خاک,28
پای,27
کاری,27
مولانا,27
اذا,27
عنایت,27
ماند,27
چیزها,27
بانگ,27
دید,27
درخت,27
ترک,27
اندیشه,27
هو,27
روح,26
مال,26
غرض,26
صدهزار,26
آینه,26
آسمان,26
آتش,26
دوست,26
شخصی,26
شکر,26
نسبت,26
باطن,25
باری,25
کرده_است,25
نبودی,25
رنج,25
دیدن,25
خدای,25
گل,25
معشوق,25
سبب,24
میفرماید,24
میبیند,24
نی,24
ضعیف,24
دوستی,24
نیاید,24
باقی,24
بتو,24
ابراهیم,24
میگویی,23
مینماید,23
روزی,23
حرف,23
مرد,23
خواب,23
ملک,23
عیسی,23
میرود,22
رود,22
نتواند,22
طاعت,22
ذلک,22
فایده,22
آدم,22
غایت,22
انا,22
فعل,22
خوشی,22
میگردد,22
محمد,22
موجب,22
اندک,22
لذت,22
خوردن,22
کارها,21
امید,21
بحق,21
شخص,21
پادشاهی,21
رسد,21
داند,21
غیره,21
زنده,21
میدهد,21
پاک,21
درد,21
گرداند,21
میشوند,21
بقدر,21
مادر,21
بندگی,21
بل,20
جمع,20
نیکی,20
میگفت,20
دریا,20
مع,20
ذات,20
نمیداند,20
گندم,20
بنده,20
محتاج,20
وحی,20
والله,19
دلیل,19
لایق,19
شده_است,19
هرک,19
بینی,19
پدید,19
نگردد,19
رفتن,19
غم,19
دراز,19
عارف,19
شهر,19
میگیرد,18
صلوات,18
آرد,18
معین,18
آواز,18
کفر,18
بهر,18
صفت,18
گوهر,18
عرض,18
اسب,18
باو,18
بیند,18
محبوب,18
بروی,18
جنگ,18
حالتی,18
صحت,18
مردی,18
صاحب,18
غفلت,18
رها,17
بوده_است,17
برد,17
قیامت,17
بنگر,17
جمال,17
بصورت,17
سلام,17
دانستیم,17
کعبه,17
قدرت,17
لحظه,17
تعلق,17
شرح,17
لازم,17
یقین,17
شهوت,17
گواهی,17
محسوس,17
ضایع,17
اثر,17
مشک,17
اسباب,17
خالق,17
شر,16
مدد,16
گشت,16
بعکس,16
میسر,16
آخرت,16
ودر,16
ببیند,16
یکیست,16
میکردند,16
بدی,16
حکایت,16
بندهٔ,16
قصد,16
مطلوب,16
لیلی,16
سه,16
قول,16
دفع,16
افزون,16
بیک,16
غرق,16
کنیزک,16
لطیف,16
جهان,16
نیابی,16
اظهار,16
انه,15
دیوار,15
محل,15
مراد,15
سایهٔ,15
سایه,15
جزوی,15
پا,15
امن,15
پدر,15
کردهاند,15
مرید,15
نفی,15
شمشیر,15
گوشت,15
حکمت,15
مجنون,15
گرد,15
نگنجد,15
نقش,15
میبینند,15
افتاد,15
بعالم,15
ذکر,15
ببینی,15
اندیشهٔ,15
کژ,15
نتوان,15
دشمنی,15
وهم,15
دیدی,14
دعوی,14
حاشا,14
اسلام,14
مسلمان,14
پیغامبر,14
باغ,14
میوه,14
یار,14
میزند,14
قبول,14
چندانک,14
بداند,14
تجلی,14
میل,14
نکرد,14
مرغ,14
نشد,14
ادراک,14
محال,14
حجاب,14
نبیند,14
پارهٔ,14
مطیع,14
حیوان,14
قلم,14
نطق,14
الشر,14
گوناگون,13
اسیر,13
سیاه,13
که‌ای,13
رسول,13
بمن,13
مصلحت,13
خداوندگار,13
میبرد,13
تمییز,13
آلت,13
قالب,13
نیستی,13
هرکه,13
بندگان,13
مدح,13
آغاز,13
سال,13
ازیشان,13
زنی,13
اورا,13
علمها,13
جامه,13
دریشان,13
معانی,13
تصرف,13
رادر,13
سی,13
محالست,13
ولیکن,13
نمیشود,13
عاقل,13
مظهر,13
آنگه,13
یقول,13
له,13
کیف,13
کاسه,13
عام,13
رب,12
نشاید,12
امرا,12
صلاح,12
عنه,12
دشمن,12
میبینم,12
قومی,12
کردهٔ,12
پاره,12
سیر,12
بخدمت,12
بجای,12
گرم,12
آمدند,12
صوت,12
سلطان,12
خاص,12
دهان,12
جملهٔ,12
منست,12
وجه,12
برین,12
دوی,12
دوستان,12
نگویند,12
جهد,12
زمستان,12
رحمت,12
شییء,12
بهار,12
نعمت,12
میخواهد,12
بدانی,12
بچه,12
تصور,12
گناه,12
ظن,12
میخواند,12
غیبت,12
موسی,12
عالمی,12
حقند,12
اندیشها,12
سیف,12
میخورد,12
مؤمن,12
ضد,12
هذه,12
ثم,12
مانع,12
پرتو,11
زر,11
خاطر,11
کافران,11
زیان,11
دوزخ,11
قهر,11
پروانه,11
دام,11
بطریق,11
جزو,11
پنجاه,11
شصت,11
مرده,11
عتاب,11
تست,11
قایمست,11
برون,11
کوه,11
دگر,11
بیچون,11
میرسد,11
قدس,11
پرده,11
شاه,11
تأثیر,11
فرزند,11
مردمان,11
پوست,11
زاهد,11
غلام,11
ازآن,11
خداوندا,11
منفعت,11
دیگرست,11
خانهٔ,11
مسجد,11
بریشان,11
لله,11
مهمان,11
فرق,11
بیدار,11
غافل,11
کوشش,11
مجاهده,11
خر,11
یکون,11
خلایق,11
قوم,11
سگ,11
الناس,11
قدم,11
موم,11
معقول,11
حیات,11
مهار,11
چهل,11
عکس,10
مناسب,10
رضی,10
بینند,10
اعتماد,10
نکردی,10
نمود,10
زشت,10
نبی,10
قرار,10
وما,10
تعظیم,10
آوردهاند,10
الانسان,10
ورای,10
علوم,10
نهایت,10
ارواح,10
حیوانی,10
غالب,10
اشتر,10
کمال,10
انگشتری,10
بسیارست,10
خلعت,10
شعر,10
آوردند,10
خورد,10
حسد,10
کافر,10
بهیچ,10
الذی,10
بزرگی,10
هرجا,10
ره,10
گم,10
کشف,10
واقف,10
اعتقاد,10
فرعون,10
زندان,10
کلام,10
دروی,10
فعلی,10
بنا,10
دیدند,10
عبارت,10
بذل,10
خون,10
بیخ,10
ملازم,10
تحمل,10
منع,10
طفل,10
صحابه,10
معنیش,9
تفسیر,9
بند,9
بهشت,9
حضرت,9
برسد,9
یاری,9
ولایت,9
معصیت,9
خوبست,9
بهانه,9
میدارد,9
تمیز,9
صحبت,9
بیگانه,9
نفسه,9
ولکن,9
گرمی,9
مستغرق,9
زرین,9
کارد,9
اصلی,9
روان,9
استاد,9
حرام,9
وصف,9
بلند,9
همت,9
عاشقان,9
باوی,9
تواضع,9
چیزست,9
احسان,9
صید,9
سخنها,9
تهی,9
شنود,9
ونه,9
نو,9
میاید,9
آمدی,9
صفات,9
حقیر,9
کنت,9
خرد,9
نمیبیند,9
خام,9
اجتهاد,9
ننماید,9
بهم,9
آدمیان,9
اشتها,9
دانستی,9
عظمت,9
حظی,9
آه,9
اناالحق,9
بصد,9
خواهد_که,9
ثابت,9
قوی,9
کرا,9
طبیب,9
دران,9
بنسبت,9
امر,9
فضل,9
خوشیها,9
حیوانیت,9
روا,9
عدو,9
برهنه,9
خواهد_بودن,9
شراب,9
شوق,9
مرگ,9
فارغ,9
شرط,9
قاضی,9
پوستین,9
لما,9
تحصیل,8
جهل,8
کام,8
طبع,8
همچو,8
برود,8
بخلاف,8
نشده_است,8
ایمن,8
رجا,8
بتفصیل,8
نمرود,8
فنا,8
مصور,8
الاشیاء,8
کرامات,8
چادر,8
حقایق,8
چراغ,8
بایشان,8
میگرداند,8
خشم,8
چیزهای,8
خوبی,8
الدنیا,8
اسطرلاب,8
فقد,8
کارهای,8
رغبت,8
بخلق,8
یاران,8
استغراق,8
درآید,8
محض,8
اصحاب,8
وآن,8
آسمانها,8
ماه,8
بازی,8
میفرمود,8
نقل,8
مقر,8
ندهد,8
میشنود,8
نشسته_بود,8
دیوان,8
صادر,8
میداند,8
چوب,8
المؤمن,8
مرآة,8
اخلاق,8
کور,8
برخیزد,8
گردی,8
نهد,8
ابلیس,8
فرود,8
میکشد,8
زیادت,8
کرم,8
حد,8
نهاد,8
آمیخته,8
بحقیقت,8
نرسد,8
پروای,8
صبر,8
اوصاف,8
دانستن,8
منکر,8
مست,8
حادث,8
میآیند,8
لحظهٔ,8
مخصوص,8
احتیاج,8
سرش,8
بدلیل,8
خیمه,8
زهد,8
عالمست,8
یحیی,8
غریب,8
لهذا,8
ضعف,8
گور,8
مشرق,8
بیداری,8
جامهٔ,8
خلاص,8
اجزای,8
همچنانست,8
جزای,8
وصل,8
ومن,8
مالانهایه,8
ملول,8
رنجها,8
سجود,8
نهاده,8
ظلمت,8
عمارت,8
سرد,8
خواند,8
فرشتگان,8
بیت,8
محیط,8
ایش,8
انما,8
اجسام,8
شاخ,8
لفظ,8
افعال,8
باطل,8
جوابست,8
پهلوی,8
حسن,8
لم,8
سؤالست,8
وضو,8
ارادة,8
النبی,7
خلقان,7
کرده_باشد,7
مستغنیست,7
لعل,7
عرب,7
نحن,7
آیت,7
اسیران,7
علت,7
بشما,7
میطلبی,7
لشکر,7
مسلمانی,7
صرف,7
فلک,7
رای,7
بما,7
نگفت,7
جذب,7
سود,7
میروی,7
میگوییم,7
میخواهم,7
هوش,7
بخود,7
میکردم,7
جوید,7
بخورد,7
سو,7
برند,7
قیمت,7
داده_است,7
حمام,7
سره,7
مریدان,7
بکعبه,7
نیکست,7
بوجود,7
تاب,7
رسیدی,7
نبات,7
میخ,7
بان,7
ظلم,7
کرده_باشی,7
فقه,7
غذای,7
سوار,7
روزه,7
ببینم,7
نداند,7
جوهر,7
فیها,7
میدانند,7
مریم,7
بخت,7
سخنست,7
تازی,7
بمقصود,7
هوا,7
سنگ,7
میگفتند,7
لون,7
چپ,7
تاریک,7
تابستان,7
دزدی,7
خوار,7
شاهد,7
گواه,7
ذره,7
میخواست,7
فراغت,7
بوقت,7
کرده_بود,7
اثبات,7
ظالم,7
بگذرد,7
غلامان,7
بمعنی,7
امیری,7
صالح,7
ممتاز,7
بعلم,7
منازل,7
بجایی,7
آدمیست,7
حضور,7
بحث,7
راهها,7
مستی,7
انی,7
نهی,7
سررشته,7
چنانست,7
مشتی,7
دروغ,7
ازینجا,7
کذا,7
قالوا,7
اسرار,7
شهری,7
کیست,7
دانی,7
درویش,7
سخنی,7
شفقت,7
نمیکند,7
بام,7
الحق,7
رسیدند,7
نمیدانند,7
کثیف,7
تصورات,7
مقدور,7
مطالعه,7
مییابند,7
طعام,7
کودک,7
بمجرد,7
رکوع,7
مطلع,7
مزه,7
یرید,7
الشکر,7
منصب,6
اصلاح,6
ماهی,6
عطا,6
بخشش,6
بخشد,6
قل,6
دربند,6
منتظر,6
مقهور,6
گلستان,6
مسلمانان,6
تدبیر,6
سپید,6
دولت,6
آوردی,6
بقای,6
فدا,6
خراب,6
عزوجل,6
بغایت,6
شکم,6
بیان,6
پشیمان,6
مرغی,6
نشست,6
لابد,6
معمور,6
گردش,6
کف,6
کرامت,6
غیرت,6
می‌گوید,6
برادر,6
سئوال,6
راهی,6
قبله,6
بیچاره,6
گردانید,6
حاجات,6
رد,6
کردهام,6
فرستاد,6
السموات,6
الارض,6
معطل,6
؟! ,6
زد,6
نجوم,6
توست,6
ستاره,6
اسبان,6
شناخت,6
جماعتی,6
دانش,6
فوت,6
میدهند,6
مرغان,6
توقع,6
راضی,6
مشرف,6
اعتبار,6
مغز,6
معنیست,6
دروست,6
متوقع,6
افتاده_است,6
بسخن,6
تحسین,6
پرسید,6
نمیدانم,6
مادام,6
عیب,6
نیم,6
برنجد,6
جوی,6
مسخره,6
نمیکرد,6
نمانده_است,6
آیی,6
حظ,6
ببینند,6
میآورند,6
ششم,6
روند,6
بکاری,6
لو,6
کودکی,6
غضب,6
پایان,6
فراق,6
شادی,6
هفتم,6
آبست,6
پرورده,6
پیشین,6
هشتم,6
آرزو,6
بفرماید,6
میبینیم,6
شمع,6
هلاک,6
نهم,6
بزیارت,6
مبغوض,6
همدگر,6
همانست,6
حرکت,6
صورتی,6
میزاید,6
قدیم,6
بایست,6
افتد,6
منقطع,6
شنیدن,6
حواس,6
نمک,6
وان,6
مشاهده,6
قطع,6
یعمل,6
یره,6
بیمار,6
مزاج,6
خرج,6
باور,6
میدانیم,6
رجوع,6
میبرند,6
گنج,6
بعقل,6
میگویم,6
خواهد_کردن,6
ایشانست,6
اندیشهای,6
فلا,6
روشنی,6
زاری,6
منصور,6
گفتهاند,6
اعتراض,6
مطلق,6
اولیای,6
پیر,6
بشنود,6
ولا,6
هنرها,6
روست,6
حجت,6
بقول,6
تقریر,6
مار,6
علیهم,6
سفر,6
مقابلهٔ,6
عذاب,6
شمس,6
نمیتوانی,6
طمع,6
تشویش,6
لک,6
دلیلی,6
نظام,6
زیادتی,6
لایرضی,6
انت,6
احد,6
ماء,6
جسم,6
قلبه,6
محب,6
فروختن,6
لغیره,6
نهند,6
میوهٔ,6
اندازهٔ,6
عزم,6
میگوئی,6
جبه,6
حلوا,6
کما,6
السلطان,6
یحب,6
شحنه,6
شده_بود,6
لاشک,6
لان,6
ماهو,6
لانه,6
الامر,6
النهی,6
قیل,6
رضای,6
گردان,6
موجودات,6
والا,6
لوازمه,6
مضمرست,6
مبدل,5
بوده_باشد,5
صواب,5
نباشند,5
درختان,5
خیرا,5
عباس,5
اومید,5
بریده,5
کشتن,5
شاد,5
دشمنان,5
بچشم,5
بینید,5
گاو,5
گشته,5
اضعاف,5
گردانم,5
میطلبد,5
شدهٔ,5
انگشت,5
بگوش,5
میدهی,5
قادر,5
پشیمانی,5
آمده_است,5
خیالات,5
پنهانست,5
خواهم_، ,5
میآورد,5
چونست,5
قایم,5
بنماید,5
نشستن,5
مخالف,5
قانع,5
بردن,5
جنبیدن,5
زین,5
عرف,5
بدم,5
امان,5
خطیر,5
بسبب,5
برآید,5
عذر,5
مشوش,5
مقرب,5
صورتها,5
عاجز,5
مسکین,5
ویند,5
مسخر,5
سرای,5
بدو,5
نمودن,5
میآرد,5
شکسته,5
آمدیم,5
جست,5
فانی,5
سید,5
بشناسد,5
هنر,5
امتحان,5
عقول,5
موی,5
صافی,5
درختی,5
همهٔ,5
باقیست,5
عوض,5
انکار,5
جو,5
پنجم,5
فیکون,5
نمیدانست,5
کلمهٔ,5
برگیرد,5
دلش,5
نمیگنجد,5
نمیخواهم,5
خواهی_که,5
بلندی,5
روشنایی,5
میگیرند,5
بجان,5
بودندی,5
یخ,5
کوزه,5
مشغولی,5
گنجد,5
میشنوند,5
درعالم,5
دعا,5
حشم,5
تیره,5
رنگ,5
صاف,5
بحر,5
وهمچنین,5
سرما,5
بلا,5
بجهد,5
بسوزد,5
تلخی,5
وعده,5
پوشیده,5
چرخ,5
گوینده,5
خواهد_شدن,5
منزهست,5
خاموش,5
رفتند,5
بزرگان,5
بشکند,5
اعزاز,5
عدد,5
نمیکنند,5
آهو,5
غیب,5
موجود,5
جرم,5
دیدار,5
قدح,5
سخنهای,5
جمعیت,5
میتابد,5
ثبات,5
عهد,5
یسبح,5
بحمده,5
فرقی,5
رکعت,5
فمن,5
مثقال,5
ذرة,5
فاسد,5
حجب,5
تعلیم,5
نبینند,5
مبین,5
عزیز,5
گوهری,5
مظلوم,5
مغرب,5
بمغرب,5
عطای,5
حقیقی,5
محکوم,5
نیکو,5
انک,5
سوخته,5
درویشان,5
ناطق,5
اعدا,5
شعاع,5
غروب,5
صدقه,5
بمراد,5
النفس,5
طاس,5
مینهد,5
تفرج,5
جمیع,5
میروند,5
عشقی,5
شقی,5
نار,5
نذر,5
کفارت,5
مقید,5
زکریا,5
ساله,5
اهلها,5
ببین,5
ذرهٔ,5
دعوت,5
روستایی,5
ممیزی,5
گشتند,5
بیم,5
محققان,5
حالی,5
آفرید,5
کلست,5
الصید,5
خواهد_دادن,5
فرشته,5
مؤمنان,5
مجاهدها,5
لطفی,5
سازند,5
ابن,5
دیدم,5
گذشت,5
کشیدن,5
مجاهدهٔ,5
آستین,5
مبالغه,5
میپنداری,5
مردک,5
تقصیر,5
شکایت,5
یکم,5
منه,5
شیئا,5
مکروه,5
الشیخ,5
المال,5
شاءالله,5
جل,5
ادب,5
احکام,5
قوام,5
بچندین,5
درآمد,5
نمیماند,5
نشانی,5
درزی,5
طلبی,5
استفراغ,5
عامست,5
لقمهٔ,5
ارض,5
قلت,5
وجدنا,5
فقر,5
فایدهٔ,5
دلها,5
فصاحت,5
بلاغت,5
نقد,5
ناخوش,5
پدرش,5
تخصیص,5
الحال,5
غلط,5
پردهای,5
الرؤیة,5
لایکون,5
باخبر,5
ابوبکر,5
عسل,5
ثنای,5
لباس,5
ظل,5
بالخیر,4
گرفتهاند,4
زیارت,4
ترس,4
وفق,4
زندگانی,4
آگاه,4
ایها,4
خندهام,4
میبری,4
لشکرها,4
برخود,4
قادری,4
نمیدید,4
اللیل,4
مالها,4
دفن,4
وصیت,4
چندینی,4
برآورد,4
شک,4
شرک,4
بشنوم,4
خوفست,4
مبر,4
عالی,4
صورتهای,4
فریاد,4
میکن,4
نمیباید,4
اولی,4
جوش,4
نرود,4
میشوی,4
یوم,4
بگفت,4
مصاف,4
میزد,4
دیوانه,4
لطیفست,4
تیمار,4
چراغی,4
کژی,4
خطر,4
رفتی,4
بدریا,4
رسیدن,4
کرده_باشند,4
دریای,4
الحیوة,4
قلب,4
افلاک,4
دانا,4
خالی,4
لا,4
بطاعت,4
مستحق,4
التفات,4
نمازست,4
یافتند,4
بقبله,4
بنور,4
زمینها,4
زند,4
ازتو,4
حکایتی,4
نهادی,4
نگشتی,4
منها,4
السماء,4
چوبین,4
الجنة,4
طب,4
نحس,4
تأمل,4
عروج,4
نفع,4
عند,4
صف,4
آنجاست,4
الهوی,4
برهان,4
پسر,4
زرد,4
غربیل,4
دقیق,4
حل,4
خلاف,4
دزد,4
چهارم,4
تشریف,4
دانه,4
شده_باشد,4
فدای,4
انسان,4
خشک,4
باصل,4
محروم,4
تعجب,4
میدانست,4
بزبان,4
گرفته_بود,4
ازوی,4
مقصودست,4
بحال,4
حوض,4
شاخها,4
واصل,4
دلی,4
آیینه,4
نمیرود,4
رنجش,4
امکان,4
مردن,4
رسیده_است,4
ندا,4
طلبند,4
میخواهند,4
زندگی,4
مکر,4
ساختن,4
بظاهر,4
وسواس,4
سردی,4
وعلی,4
یوما,4
بدید,4
عرش,4
چیزهاست,4
بگذارد,4
میجوید,4
ظاهرست,4
کاغذ,4
میزدند,4
بطلب,4
بیحد,4
خدایی,4
بگردد,4
دینی,4
مستمع,4
بنان,4
همی,4
آموزد,4
یادش,4
پناه,4
لقد,4
قرین,4
بدیست,4
نقاب,4
طعامها,4
نقابها,4
زهر,4
برگ,4
طاقت,4
آراسته,4
الم,4
بهاءالدین,4
نگوییم,4
خلوت,4
ازینها,4
واقع,4
انتظار,4
آوازهٔ,4
خداوند,4
بده,4
حشر,4
آشنایی,4
بدانند,4
فرما,4
کشید,4
میشوم,4
میداد,4
صحرا,4
بریان,4
اشارت,4
بیهوش,4
جماعت,4
گوشه,4
سیه,4
نایب,4
محو,4
حس,4
میجنبد,4
میپندارند,4
عیش,4
شهرها,4
بنایی,4
خلقت,4
مهیج,4
دیده_است,4
انطالیه,4
نگوید,4
نتوانند,4
گمان,4
نشسته_است,4
میگذرد,4
بیرونی,4
نمیگذارد,4
نبشتن,4
دخل,4
یگانه,4
رسوا,4
گشتی,4
خوبان,4
الاسلام,4
میخیزد,4
اضافت,4
مخالفت,4
فرمان,4
بردار,4
دشنام,4
بروم,4
جزا,4
قلعه,4
برکت,4
الجمله,4
مفید,4
نوری,4
نصیب,4
گریزانست,4
جماد,4
اسبی,4
نامی,4
آفتابست,4
کسان,4
هوالله,4
وباز,4
الیه,4
میدانی,4
نشوند,4
خنک,4
محله,4
قوتی,4
نیاز,4
بن,4
برف,4
قیاس,4
مخور,4
سعید,4
عوام,4
هان,4
بزرگتر,4
بیحرف,4
اولیااند,4
بخششها,4
دریده,4
اغیار,4
بسته,4
محبوبست,4
نکرده_است,4
میزنند,4
بعمل,4
معتبر,4
بنما,4
منزل,4
مکان,4
شور,4
تتبین,4
نیمش,4
ادنی,4
استغفار,4
قوتها,4
نتوانی,4
میدارند,4
نظرشان,4
کنزا,4
مخفیا,4
فاحببت,4
اعرف,4
مه,4
کودکان,4
گردکان,4
غفلتست,4
نشسته,4
بسیارند,4
خواهند_که,4
اندر,4
احسنت,4
تاج,4
نخوانند,4
آرایش,4
عاشقم,4
تسلیم,4
متألم,4
فتنه,4
سیلی,4
مدتی,4
روحانی,4
ملالت,4
خوشتر,4
برقی,4
مستغنی,4
تونی,4
بامداد,4
ملایکه,4
الحمدلله,4
کفک,4
تسبیحی,4
میگریزد,4
هیزم,4
دیک,4
گریختن,4
خو,4
نبینی,4
نمد,4
الیس,4
فاذا,4
واحد,4
الظلمة,4
لیس,4
اختلاف,4
کفرست,4
بشر,4
مختار,4
درم,4
باغبان,4
جلاله,4
لطیفتر,4
اشکال,4
حاکم,4
استعداد,4
بیزار,4
نحو,4
فرزندی,4
اعضا,4
خلیفه,4
چیزند,4
میطلبند,4
ثنا,4
رشوت,4
دروغست,4
کمان,4
ضبط,4
رؤیت,4
وانا,4
آمدم,4
خار,4
طفلی,4
صلوه,4
یکبار,4
رفته_باشد,4
معلم,4
جمادست,4
کشی,4
بشمشیر,4
زدن,4
اختراع,4
طعامی,4
اوراد,4
سالکان,4
بحکم,4
عادت,4
ویران,4
المسیحی,4
وجدت,4
ابیک,4
تربیت,4
تلک,4
الحیوان,4
الشیء,4
پردها,4
زوال,4
نشیند,4
محمود,4
خشمگین,4
دزدان,4
خواهد_و,4
خط,4
تمنا,4
لایمکن,4
الفراش,4
العنایة,4
البیت,4
مهندس,4
جزویست,4
